Date,Time,Pick-up Location,Pick-up Latitude,Pick-up Longitude,Drop-off Location,Drop-off Latitude,Drop-off Longitude
2023-12-14,20:41,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.319494892076367,103.92164188688479
2023-06-21,18:44,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.300745226346196,103.77883327441745
2023-07-27,11:46,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2958769937107917,103.63897058741544
2023-07-12,15:45,Orchard Road,1.304834,103.831833,Drop-off Location,1.2422652986158569,103.97341634397998
2022-06-12,20:42,Little India,1.306978,103.849222,Drop-off Location,1.2473999971706586,103.72336715264814
2022-07-17,16:01,Orchard Road,1.304834,103.831833,Drop-off Location,1.3688714471370875,103.94187665113584
2024-12-16,22:59,Chinatown,1.284366,103.843005,Drop-off Location,1.3163279118541138,103.94195548549231
2023-07-04,21:31,Little India,1.306978,103.849222,Drop-off Location,1.2295798990397446,103.78884556240399
2024-06-10,21:36,Chinatown,1.284366,103.843005,Drop-off Location,1.2330095116710644,103.65999115738907
2022-12-20,21:18,Little India,1.306978,103.849222,Drop-off Location,1.385737541483069,103.73251684799358
2023-12-03,13:04,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3381255296750518,103.97051769320272
2023-06-24,19:13,Little India,1.306978,103.849222,Drop-off Location,1.2068297627818416,103.99488319114272
2023-07-13,18:16,Little India,1.306978,103.849222,Drop-off Location,1.2424891637430866,103.7434353785975
2022-06-21,12:47,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3649612837577203,103.71216112894076
2023-07-19,20:48,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3998951370816128,103.82727086648555
2022-07-10,13:20,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3650410100721908,103.87735915854115
2021-12-22,21:20,Chinatown,1.284366,103.843005,Drop-off Location,1.3410449349343558,103.81990245849187
2022-06-27,16:05,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3851843943605155,103.87172659200506
2021-07-10,18:56,Little India,1.306978,103.849222,Drop-off Location,1.2501614178376472,103.95495977242904
2022-06-21,16:55,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.360524431767805,103.82492907128243
2024-12-15,18:13,Little India,1.306978,103.849222,Drop-off Location,1.367273014776568,103.6650192862002
2021-12-08,10:08,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3149175378860114,103.67497140806881
2023-12-05,19:45,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2788885443851996,103.66183733682824
2023-06-11,12:54,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3772810244711515,103.6598293448958
2023-12-01,20:04,Chinatown,1.284366,103.843005,Drop-off Location,1.3512468501364068,103.60194698073747
2022-12-19,11:06,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2083765586875406,103.92028898643777
2023-07-01,13:53,Sentosa Island,1.249404,103.830321,Drop-off Location,1.211028981358253,103.61506283972402
2023-07-09,12:11,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2474087077841796,103.84869267298552
2022-06-15,13:27,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2946215035515185,103.9829246869822
2024-12-28,21:26,Little India,1.306978,103.849222,Drop-off Location,1.216441847802322,103.65572779937382
2022-12-02,19:02,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3464157012233022,103.82648597804727
2023-07-18,21:08,Chinatown,1.284366,103.843005,Drop-off Location,1.2523765638591682,103.78158909463372
2021-06-11,11:10,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.343776099895533,103.92633563855168
2024-12-21,09:37,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2152985557791838,103.97609444992733
2023-07-22,18:09,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3431576417784679,103.94481700683006
2023-06-08,18:44,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2536661223695715,103.95119926717521
2024-06-09,22:31,Clarke Quay,1.290557,103.846659,Drop-off Location,1.329557290791222,103.64717452490666
2021-12-20,13:11,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3097117274450796,103.89424030967935
2023-07-28,14:09,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2786486590714559,103.89583775757765
2023-12-07,13:01,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2941865286050929,103.61377775415804
2023-12-24,23:26,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3618553113383156,103.92195502999158
2022-12-01,20:16,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3430946691435854,103.87883443277111
2023-06-20,16:38,Orchard Road,1.304834,103.831833,Drop-off Location,1.3524360538238134,103.91151146263016
2022-06-03,10:22,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3054853476111732,103.62558731106503
2022-07-12,19:57,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2698621814993727,103.74384597927951
2022-06-23,23:33,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2024021793097885,103.7688651561189
2023-06-03,19:33,Clarke Quay,1.290557,103.846659,Drop-off Location,1.370907141639969,103.84189821369097
2022-12-20,20:43,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3599981568335033,103.66447268601432
2024-12-19,15:56,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3848825518660608,103.91970383900554
2021-12-01,20:59,Clarke Quay,1.290557,103.846659,Drop-off Location,1.385965023994531,103.82296483078338
2022-06-14,17:45,Orchard Road,1.304834,103.831833,Drop-off Location,1.2707808644911003,103.87563390659041
2023-07-11,16:42,Orchard Road,1.304834,103.831833,Drop-off Location,1.2664234884174472,103.72756714115353
2021-06-07,12:06,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3713066992220655,103.6564804605486
2022-07-01,20:02,Chinatown,1.284366,103.843005,Drop-off Location,1.2201486092666176,103.71177381399676
2022-12-04,20:32,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3457628280305975,103.94381028320394
2022-12-23,13:45,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2129193216106415,103.8124913840132
2022-06-23,10:12,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3954354325626455,103.62141292318395
2022-12-13,12:24,Sentosa Island,1.249404,103.830321,Drop-off Location,1.210577146184276,103.66651636730667
2023-06-13,21:14,Chinatown,1.284366,103.843005,Drop-off Location,1.3277410562672396,103.79071821295513
2024-07-04,18:00,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2535527859106115,103.92489977433063
2023-07-13,21:42,Little India,1.306978,103.849222,Drop-off Location,1.3343571392922975,103.87394136492057
2023-07-02,20:25,Chinatown,1.284366,103.843005,Drop-off Location,1.3048416056239278,103.74410286812429
2024-12-07,21:19,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3541173979835033,103.65946082137431
2023-06-12,15:55,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3396752858985188,103.88764521144468
2023-12-24,19:50,Clarke Quay,1.290557,103.846659,Drop-off Location,1.352801960357744,103.7599034930569
2023-07-12,22:13,Chinatown,1.284366,103.843005,Drop-off Location,1.265113950315854,103.62476049706108
2022-06-26,12:11,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.221593316361974,103.79076967002338
2023-06-02,19:23,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3503335048824123,103.75376199647486
2022-06-04,14:50,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2207877964941884,103.73181673560738
2022-07-23,22:22,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3892333526389393,103.97911581860077
2022-06-23,17:53,Orchard Road,1.304834,103.831833,Drop-off Location,1.2827518031027996,103.9492487188996
2021-07-05,13:21,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3289184182673932,103.74928897017362
2023-12-11,19:55,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3192660783391388,103.80226586385879
2022-06-09,17:29,Orchard Road,1.304834,103.831833,Drop-off Location,1.2633441610598746,103.89783163133791
2022-07-20,20:12,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3408987611780503,103.88951730597566
2022-06-19,10:25,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.306245943451739,103.79615332538265
2021-06-28,19:59,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3235278569831117,103.94188508380216
2022-12-18,11:10,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3253103687399295,103.72035857732699
2023-06-10,11:55,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3045411622052983,103.98204129119638
2023-07-01,16:29,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.357053101661643,103.71239870332933
2022-06-01,11:42,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2297045810703047,103.85119333183565
2024-12-04,21:54,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2698153450865224,103.98261358482067
2022-06-02,14:28,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.32089193092559,103.88048082915594
2022-07-10,19:38,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3887235645357936,103.69206263683736
2022-12-28,14:08,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3762671590241993,103.86237047917707
2024-12-19,12:53,Sentosa Island,1.249404,103.830321,Drop-off Location,1.292896400345708,103.64396418973905
2022-12-18,20:55,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3515789459040315,103.91537794014305
2022-12-05,21:15,Little India,1.306978,103.849222,Drop-off Location,1.3727520305471865,103.89282036423327
2022-12-15,18:35,Orchard Road,1.304834,103.831833,Drop-off Location,1.2881041275469631,103.75939498108036
2023-06-27,21:01,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2601748878534174,103.87158974985758
2023-06-14,14:02,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2984395072338948,103.98223634957839
2024-12-20,20:53,Chinatown,1.284366,103.843005,Drop-off Location,1.2845219966038368,103.65936247951907
2022-06-08,17:07,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3853263587705007,103.99755131262535
2022-06-16,13:53,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2129447783987088,103.78231556642443
2022-12-07,14:59,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3276108692852027,103.92826657078821
2021-12-20,17:24,Orchard Road,1.304834,103.831833,Drop-off Location,1.2465033159384664,103.81940113772906
2024-12-13,18:35,Orchard Road,1.304834,103.831833,Drop-off Location,1.3807749054456167,103.78309792886837
2023-12-23,12:51,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3625584222510951,103.98946385166349
2023-12-16,18:33,Chinatown,1.284366,103.843005,Drop-off Location,1.2215061456334657,103.67095469549679
2022-07-25,10:23,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3278198008028734,103.66265464191551
2022-12-02,14:02,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3715604810686335,103.71341314724029
2024-12-15,10:03,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2966337429643569,103.65101321578844
2022-07-02,10:50,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.267411362213014,103.73616551920163
2023-12-17,17:23,Orchard Road,1.304834,103.831833,Drop-off Location,1.2856380778576157,103.69264412185673
2024-06-02,19:34,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.210771061920304,103.89714310027972
2021-07-10,10:58,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.347782552375259,103.87023795677734
2024-12-24,18:51,Orchard Road,1.304834,103.831833,Drop-off Location,1.3171041533702856,103.79588499125977
2023-06-08,19:59,Clarke Quay,1.290557,103.846659,Drop-off Location,1.25969557806219,103.98426749209396
2022-07-15,10:15,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3580052335952526,103.7521212757836
2024-07-14,13:00,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3281713410254459,103.62238876059497
2023-06-28,12:49,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2428605059385243,103.81770783572344
2023-07-22,09:00,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.306152162356366,103.61427322358162
2023-12-20,22:23,Chinatown,1.284366,103.843005,Drop-off Location,1.27333996244831,103.93168065576424
2022-12-08,21:03,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3850313494193143,103.74473921513369
2023-12-10,19:25,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3388207551763327,103.71055171130101
2022-07-26,15:40,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3466040345811074,103.64352121278799
2023-06-03,11:32,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3668336000638814,103.89849595658767
2024-06-03,16:14,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3675411297814302,103.85333789481315
2022-06-12,19:12,Orchard Road,1.304834,103.831833,Drop-off Location,1.3228030830966588,103.99654847940145
2023-06-17,19:14,Chinatown,1.284366,103.843005,Drop-off Location,1.2805206510870313,103.91261520144204
2023-12-10,11:09,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3406717225966414,103.71495907262566
2022-07-26,18:24,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3231560461231282,103.65446551087689
2022-07-03,20:22,Little India,1.306978,103.849222,Drop-off Location,1.3454315322616899,103.64955575557106
2022-12-22,19:13,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3624217964891119,103.7268310447072
2023-12-18,10:02,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.245645270270674,103.9692399630948
2022-12-02,12:14,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3530597731346479,103.91823134838626
2022-07-02,19:53,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2428766696972515,103.70034950030752
2023-06-11,10:13,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2567135396086258,103.8201926938521
2022-12-18,22:02,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.275518103227684,103.85502770061233
2022-07-11,21:08,Clarke Quay,1.290557,103.846659,Drop-off Location,1.331015578976873,103.88062328177617
2023-07-04,14:59,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2833780045844534,103.84183387364176
2023-06-25,15:13,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3377461906499977,103.85236439088942
2024-12-25,10:35,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3533787483620494,103.93518892766014
2024-12-25,16:33,Orchard Road,1.304834,103.831833,Drop-off Location,1.3055783781127042,103.91597471630425
2023-06-15,19:53,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2188289392000775,103.71599847037575
2022-12-17,14:12,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2775874906773022,103.65206135764838
2022-12-23,15:53,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.39247100638205,103.70717238247165
2022-07-16,19:51,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.36469848240317,103.71825342436519
2023-06-16,20:24,Chinatown,1.284366,103.843005,Drop-off Location,1.2121173795545777,103.73174131141218
2024-06-18,09:08,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3580382520455214,103.94740339154015
2024-07-25,10:13,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3218617740652099,103.82875028839719
2022-12-26,18:11,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3911806399004036,103.94617481024723
2022-07-28,19:31,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3561370464127085,103.6267935509415
2024-12-12,18:36,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2600744218953632,103.64211434008644
2023-07-16,09:21,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3724016027432921,103.95018870715856
2021-07-20,13:04,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2626999267124084,103.73467852895124
2022-07-03,13:45,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2665880637855678,103.9437064038271
2023-06-08,14:57,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.350032019485922,103.69593718591877
2023-07-20,18:54,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2383872927325128,103.75239319165878
2023-06-16,18:14,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3228291063091493,103.69522511854807
2023-07-03,22:56,Chinatown,1.284366,103.843005,Drop-off Location,1.244964819119234,103.82945948956419
2024-12-27,14:46,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3351682431227534,103.75803690085122
2023-07-24,19:49,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.214268627166443,103.96591427828902
2022-07-23,12:26,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3078775179578417,103.87854834206009
2022-07-12,21:56,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3444417401833055,103.64024093356625
2022-07-03,19:58,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.394028962862317,103.76016805534522
2023-06-23,18:56,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3043894950142971,103.69941489374689
2023-06-24,12:37,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2333970887676113,103.96751693412479
2024-06-27,20:09,Little India,1.306978,103.849222,Drop-off Location,1.3208934712750982,103.98404230968703
